analysis,3,10,BUL
analytical,3,10,BUL
ancestors,3,10,BUL
ancient,3,10,BUL
and,3,10,BUL
angle,8,10,BUL
angry,6,10,BUL
animal,8,10,BUL
animation,1,10,BUL
another,2,10,BUL
answer,2,10,BUL
anti,3,10,BUL
any,2,10,BUL
anybody,2,10,BUL
anymore,2,10,BUL
anyone,2,10,BUL
anything,2,10,BUL
anytime,2,10,BUL
anyway,2,10,BUL
anywhere,2,10,BUL
apart,6,10,BUL
apartment,3,10,BUL
appeal,2,10,BUL
appear,5,10,BUL
appearance,2,10,BUL
apple,4,10,BUL
applicable,5,10,BUL
application,1,10,BUL
applied,3,10,BUL
apply,5,10,BUL
appreciate,5,10,BUL
appreciation,1,10,BUL
approach,3,10,BUL
appropriate,5,10,BUL
approximately,5,10,BUL
apt,9,10,BUL
architect,9,10,BUL
architecture,9,10,BUL
are,2,10,BUL
area,9,10,BUL
argue,5,10,BUL
argument,5,10,BUL
arise,8,10,BUL
army,8,10,BUL
around,6,10,BUL
arrive,8,10,BUL
art,3,10,BUL
article,5,10,BUL
artificial,3,10,BUL
artist,4,10,BUL
artistic,3,10,BUL
arts,4,10,BUL
as,2,10,BUL
aside,6,10,BUL
ask,2,10,BUL
aspect,9,10,BUL
assert,5,10,BUL
asset,9,10,BUL
assign,9,10,BUL
assigned,5,10,BUL
assignment,9,10,BUL
assist,9,10,BUL
assistance,9,10,BUL
associate,9,10,BUL
associated,9,10,BUL
association,1,10,BUL
assume,5,10,BUL
assumption,1,10,BUL
at,8,10,BUL
atmosphere,9,10,BUL
attached,9,10,BUL
attack,6,10,BUL
attain,8,10,BUL
attempt,5,10,BUL
attend,2,10,BUL
attention,1,10,BUL
attitude,5,10,BUL
attract,9,10,BUL
attraction,1,10,BUL
audience,8,10,BUL
aunt,8,10,BUL
authentic,9,10,BUL
author,5,10,BUL
authority,9,10,BUL
automatically,5,10,BUL
automobile,4,10,BUL
availability,9,10,BUL
available,5,10,BUL
average,4,10,BUL
avoid,5,10,BUL
aware,4,10,BUL
awareness,8,10,BUL
away,6,10,BUL
baby,6,10,BUL
bachelor,8,10,BUL
back,6,10,BUL
background,7,10,BUL
bad,6,10,BUL
badly,6,10,BUL
bag,6,10,BUL
balance,9,10,BUL
balanced,9,10,BUL
ball,6,10,BUL
ban,8,10,BUL
band,8,10,BUL
bank,4,10,BUL
banking,9,10,BUL
banning,10,10,BUL
bar,7,10,BUL
barely,2,10,BUL
barrier,8,10,BUL
base,9,10,BUL
baseball,4,10,BUL
based,5,10,BUL
bases,9,10,BUL
basic,9,10,BUL
basics,9,10,BUL
basis,3,10,BUL
basket,8,10,BUL
basketball,4,10,BUL
battery,8,10,BUL
battle,8,10,BUL
be,2,10,BUL
beach,8,10,BUL
bear,6,10,BUL
beat,6,10,BUL
beautiful,6,10,BUL
beauty,6,10,BUL
because,2,10,BUL
become,2,10,BUL
becomes,2,10,BUL
becoming,10,10,BUL
bed,2,10,BUL
been,2,10,BUL
before,2,10,BUL
begin,2,10,BUL
beginning,10,10,BUL
behavior,3,10,BUL
behind,6,10,BUL
being,10,10,BUL
belief,3,10,BUL
believe,2,10,BUL
believing,10,10,BUL
belong,2,10,BUL
belonging,10,10,BUL
below,5,10,BUL
benefit,2,10,BUL
beside,8,10,BUL
best,6,10,BUL
bet,6,10,BUL
better,2,10,BUL
between,2,10,BUL
beyond,6,10,BUL
bias,8,10,BUL
bicycle,8,10,BUL
big,6,10,BUL
bigger,8,10,BUL
biggest,8,10,BUL
bike,6,10,BUL
bill,8,10,BUL
billion,6,10,BUL
biology,3,10,BUL
birth,8,10,BUL
birthday,6,10,BUL
bit,6,10,BUL
black,6,10,BUL
blame,6,10,BUL
blessing,10,10,BUL
blind,6,10,BUL
block,4,10,BUL
blood,6,10,BUL
board,9,10,BUL
boat,8,10,BUL
body,7,10,BUL
bomb,6,10,BUL
bond,8,10,BUL
book,3,10,BUL
booking,10,10,BUL
boom,6,10,BUL
boon,8,10,BUL
boost,9,10,BUL
bored,8,10,BUL
boring,10,10,BUL
born,6,10,BUL
boss,6,10,BUL
both,2,10,BUL
bother,2,10,BUL
bottle,6,10,BUL
bottom,7,10,BUL
bought,6,10,BUL
bound,6,10,BUL
box,4,10,BUL
boy,6,10,BUL
brain,8,10,BUL
brains,8,10,BUL
branch,9,10,BUL
brand,8,10,BUL
brave,6,10,BUL
bread,6,10,BUL
break,6,10,BUL
breakfast,6,10,BUL
breaking,10,10,BUL
bridge,8,10,BUL
brief,3,10,BUL
briefly,8,10,BUL
bright,6,10,BUL
brilliant,8,10,BUL
bring,10,10,BUL
broad,4,10,BUL
broadcast,4,10,BUL
broke,6,10,BUL
broken,6,10,BUL
brother,6,10,BUL
brought,2,10,BUL
browsing,10,10,BUL
budget,9,10,BUL
build,9,10,BUL
building,10,10,BUL
built,5,10,BUL
bulb,8,10,BUL
bunch,6,10,BUL
burden,8,10,BUL
burger,8,10,BUL
burning,10,10,BUL
bus,9,10,BUL
business,9,10,BUL
businessman,9,10,BUL
busy,6,10,BUL
but,2,10,BUL
button,5,10,BUL
buy,6,10,BUL
by,8,10,BUL
cafe,6,10,BUL
cake,6,10,BUL
calculate,5,10,BUL
calculated,5,10,BUL
calculation,1,10,BUL
calculator,9,10,BUL
call,6,10,BUL
calling,10,10,BUL
calm,8,10,BUL
came,6,10,BUL
camera,4,10,BUL
campaign,3,10,BUL
campus,8,10,BUL
can,2,10,BUL
cancer,9,10,BUL
candidate,9,10,BUL
candy,6,10,BUL
cannot,2,10,BUL
cant,8,10,BUL
capability,9,10,BUL
capable,5,10,BUL
capacity,9,10,BUL
capital,4,10,BUL
capitalism,3,10,BUL
capture,5,10,BUL
car,4,10,BUL
carbon,8,10,BUL
card,4,10,BUL
care,2,10,BUL
career,8,10,BUL
careful,2,10,BUL
carefully,2,10,BUL
careless,6,10,BUL
caring,10,10,BUL
carried,6,10,BUL
carrier,9,10,BUL
carry,6,10,BUL
cartoon,4,10,BUL
case,5,10,BUL
cash,4,10,BUL
cast,4,10,BUL
catch,6,10,BUL
category,5,10,BUL
caught,6,10,BUL
cause,2,10,BUL
causing,10,10,BUL
celebrate,8,10,BUL
celebrity,4,10,BUL
cell,8,10,BUL
center,7,10,BUL
centered,5,10,BUL
central,3,10,BUL
century,3,10,BUL
certain,2,10,BUL
chain,6,10,BUL
chair,8,10,BUL
challenge,9,10,BUL
chance,6,10,BUL
change,2,10,BUL
channel,4,10,BUL
character,5,10,BUL
characteristic,5,10,BUL
characteristics,3,10,BUL
charge,9,10,BUL
charity,9,10,BUL
chat,4,10,BUL
cheap,6,10,BUL
cheat,6,10,BUL
check,5,10,BUL
checked,5,10,BUL
chemical,9,10,BUL
chemicals,9,10,BUL
chemistry,3,10,BUL
chess,4,10,BUL
chief,8,10,BUL
child,6,10,BUL
childhood,6,10,BUL
children,6,10,BUL
china,8,10,BUL
chocolate,6,10,BUL
choice,4,10,BUL
choose,2,10,BUL
choosing,10,10,BUL
chose,2,10,BUL
chosen,8,10,BUL
christmas,6,10,BUL
church,3,10,BUL
cinema,4,10,BUL
circle,8,10,BUL
circumstance,8,10,BUL
circumstances,3,10,BUL
cite,5,10,BUL
citizen,8,10,BUL
city,8,10,BUL
civil,3,10,BUL
civilization,3,10,BUL
claim,5,10,BUL
clarify,8,10,BUL
class,5,10,BUL
classes,5,10,BUL
classical,3,10,BUL
classroom,8,10,BUL
clean,5,10,BUL
cleaner,8,10,BUL
cleaning,10,10,BUL
clear,5,10,BUL
clearly,2,10,BUL
clever,8,10,BUL
click,5,10,BUL
client,9,10,BUL
climate,9,10,BUL
climb,6,10,BUL
clock,6,10,BUL
close,2,10,BUL
closed,2,10,BUL
closer,6,10,BUL
cloth,8,10,BUL
clothes,8,10,BUL
clothing,10,10,BUL
club,4,10,BUL
clue,5,10,BUL
coach,8,10,BUL
code,5,10,BUL
coffee,6,10,BUL
cognitive,3,10,BUL
coin,8,10,BUL
coke,6,10,BUL
cola,4,10,BUL
cold,6,10,BUL
collage,8,10,BUL
collect,8,10,BUL
collected,3,10,BUL
collection,1,10,BUL
college,8,10,BUL
color,7,10,BUL
colors,8,10,BUL
combination,1,10,BUL
combine,5,10,BUL
combined,5,10,BUL
come,2,10,BUL
comes,8,10,BUL
comfort,8,10,BUL
comfortably,6,10,BUL
coming,10,10,BUL
command,9,10,BUL
comment,5,10,BUL
commerce,9,10,BUL
commercial,9,10,BUL
commit,9,10,BUL
commitment,9,10,BUL
commodity,9,10,BUL
common,9,10,BUL
commonly,5,10,BUL
communicating,9,10,BUL
communication,1,10,BUL
communicative,9,10,BUL
community,9,10,BUL
company,4,10,BUL
compare,5,10,BUL
comparison,3,10,BUL
competition,1,10,BUL
competitive,9,10,BUL
complete,8,10,BUL
completely,2,10,BUL
completion,1,10,BUL
complex,9,10,BUL
complexity,3,10,BUL
complicated,5,10,BUL
component,5,10,BUL
composed,5,10,BUL
comprehension,1,10,BUL
comprehensive,9,10,BUL
compromise,8,10,BUL
computer,9,10,BUL
concentration,1,10,BUL
concept,3,10,BUL
conception,1,10,BUL
concern,9,10,BUL
concerned,5,10,BUL
concerning,10,10,BUL
concrete,8,10,BUL
condition,1,10,BUL
conduct,9,10,BUL
confidence,1,10,BUL
confident,6,10,BUL
confirm,5,10,BUL
conflict,3,10,BUL
confront,8,10,BUL
confused,2,10,BUL
confusing,10,10,BUL
confusion,1,10,BUL
connect,9,10,BUL
connected,5,10,BUL
connection,1,10,BUL
conscious,3,10,BUL
conservative,9,10,BUL
consider,2,10,BUL
consideration,1,10,BUL
considered,2,10,BUL
considering,3,10,BUL
constant,8,10,BUL
construct,9,10,BUL
construction,1,10,BUL
constructive,3,10,BUL
consult,9,10,BUL
consulting,9,10,BUL
consumer,9,10,BUL
consumption,1,10,BUL
contact,5,10,BUL
contain,5,10,BUL
contemporary,3,10,BUL
content,5,10,BUL
contents,5,10,BUL
context,5,10,BUL
continent,9,10,BUL
continue,5,10,BUL
continued,8,10,BUL
continuous,9,10,BUL
contract,9,10,BUL
contrary,3,10,BUL
contrast,8,10,BUL
contribute,5,10,BUL
contribution,1,10,BUL
control,9,10,BUL
controversial,3,10,BUL
controversy,3,10,BUL
convenience,8,10,BUL
convenient,8,10,BUL
conventional,9,10,BUL
conversation,1,10,BUL
convincing,10,10,BUL
cook,8,10,BUL
cooking,10,10,BUL
cool,6,10,BUL
cooperation,1,10,BUL
coordination,1,10,BUL
cope,8,10,BUL
copy,5,10,BUL
core,4,10,BUL
corner,8,10,BUL
corporate,9,10,BUL
corporation,9,10,BUL
correct,5,10,BUL
corrected,5,10,BUL
correctly,5,10,BUL
corruption,1,10,BUL
cosmetic,9,10,BUL
cosmetics,9,10,BUL
cost,9,10,BUL
could,2,10,BUL
count,5,10,BUL
counter,8,10,BUL
country,8,10,BUL
county,8,10,BUL
couple,8,10,BUL
courage,8,10,BUL
course,9,10,BUL
cousin,8,10,BUL
cover,2,10,BUL
covered,2,10,BUL
crash,6,10,BUL
crazy,6,10,BUL
cream,6,10,BUL
create,5,10,BUL
creation,1,10,BUL
creative,9,10,BUL
creativity,3,10,BUL
credit,4,10,BUL
cricket,8,10,BUL
crime,8,10,BUL
criminal,8,10,BUL
crisis,3,10,BUL
criteria,9,10,BUL
critical,3,10,BUL
critically,2,10,BUL
cross,10,10,BUL
crowd,6,10,BUL
crowded,6,10,BUL
crucial,3,10,BUL
cruel,8,10,BUL
cry,6,10,BUL
crying,10,10,BUL
cultural,3,10,BUL
culture,3,10,BUL
cup,4,10,BUL
cure,8,10,BUL
curiosity,8,10,BUL
curious,8,10,BUL
currency,9,10,BUL
current,5,10,BUL
currently,5,10,BUL
curriculum,8,10,BUL
custom,9,10,BUL
customer,9,10,BUL
customs,9,10,BUL
cut,6,10,BUL
cutting,10,10,BUL
cycle,8,10,BUL
dad,6,10,BUL
daily,4,10,BUL
damage,8,10,BUL
dance,6,10,BUL
dancing,6,10,BUL
danger,6,10,BUL
dangerous,6,10,BUL
dare,6,10,BUL
dark,6,10,BUL
data,5,10,BUL
date,5,10,BUL
daughter,6,10,BUL
day,6,10,BUL
days,6,10,BUL
dead,6,10,BUL
deadline,6,10,BUL
deadly,6,10,BUL
deal,6,10,BUL
dealing,10,10,BUL
dear,6,10,BUL
death,6,10,BUL
debate,3,10,BUL
debt,9,10,BUL
decade,8,10,BUL
decent,8,10,BUL
decide,5,10,BUL
decided,5,10,BUL
decision,1,10,BUL
decline,3,10,BUL
dedicated,5,10,BUL
dedication,1,10,BUL
deep,6,10,BUL
deeply,6,10,BUL
defend,8,10,BUL
define,5,10,BUL
defined,5,10,BUL
definite,5,10,BUL
definitely,2,10,BUL
definition,1,10,BUL
degree,2,10,BUL
delay,9,10,BUL
delicious,6,10,BUL
deliver,8,10,BUL
delivery,9,10,BUL
demand,8,10,BUL
democracy,3,10,BUL
democratic,3,10,BUL
demonstrate,5,10,BUL
deny,8,10,BUL
department,3,10,BUL
depend,5,10,BUL
dependent,9,10,BUL
depending,5,10,BUL
depression,1,10,BUL
depth,5,10,BUL
derived,5,10,BUL
describe,5,10,BUL
description,1,10,BUL
deserve,8,10,BUL
design,9,10,BUL
designed,5,10,BUL
designer,9,10,BUL
designing,10,10,BUL
desirable,8,10,BUL
desire,6,10,BUL
desired,6,10,BUL
despite,8,10,BUL
destination,1,10,BUL
destiny,6,10,BUL
destroy,6,10,BUL
destruction,1,10,BUL
detail,8,10,BUL
detailed,5,10,BUL
determination,1,10,BUL
determine,5,10,BUL
determined,5,10,BUL
develop,9,10,BUL
development,9,10,BUL
device,9,10,BUL
devoted,2,10,BUL
did,2,10,BUL
die,8,10,BUL
diesel,4,10,BUL
diet,8,10,BUL
differ,2,10,BUL
difference,3,10,BUL
different,2,10,BUL
difficult,3,10,BUL
digital,4,10,BUL
dilemma,8,10,BUL
dinner,8,10,BUL
diploma,8,10,BUL
direct,9,10,BUL
directed,5,10,BUL
direction,1,10,BUL
directly,5,10,BUL
director,9,10,BUL
dirty,6,10,BUL
disagree,2,10,BUL
disagreement,5,10,BUL
disappear,2,10,BUL
disaster,8,10,BUL
discipline,3,10,BUL
discover,4,10,BUL
discovered,8,10,BUL
discovery,4,10,BUL
discrimination,1,10,BUL
discuss,5,10,BUL
discussion,1,10,BUL
disease,9,10,BUL
dish,6,10,BUL
display,5,10,BUL
displayed,5,10,BUL
distance,1,10,BUL
distant,8,10,BUL
distinct,8,10,BUL
distraction,1,10,BUL
disturb,8,10,BUL
disturbed,6,10,BUL
disturbing,10,10,BUL
diverse,8,10,BUL
diversity,3,10,BUL
divide,8,10,BUL
divided,2,10,BUL
division,9,10,BUL
do,2,10,BUL
doctor,8,10,BUL
does,2,10,BUL
dog,6,10,BUL
doing,10,10,BUL
doll,6,10,BUL
dollar,6,10,BUL
domain,5,10,BUL
domestic,8,10,BUL
done,2,10,BUL
door,6,10,BUL
dose,4,10,BUL
double,6,10,BUL
doubt,6,10,BUL
down,6,10,BUL
download,4,10,BUL
drama,8,10,BUL
dramatic,3,10,BUL
draw,4,10,BUL
drawing,10,10,BUL
drawn,8,10,BUL
dream,6,10,BUL
dress,6,10,BUL
drink,6,10,BUL
drinking,10,10,BUL
drive,6,10,BUL
driven,9,10,BUL
driver,6,10,BUL
driving,10,10,BUL
drop,6,10,BUL
drug,9,10,BUL
drugs,6,10,BUL
dry,6,10,BUL
due,8,10,BUL
dull,8,10,BUL
duration,1,10,BUL
during,10,10,BUL
duty,6,10,BUL
dynamic,9,10,BUL
each,5,10,BUL
eager,4,10,BUL
early,3,10,BUL
earth,6,10,BUL
ease,9,10,BUL
easier,2,10,BUL
easily,2,10,BUL
east,8,10,BUL
easy,6,10,BUL
eat,6,10,BUL
eating,10,10,BUL
economic,3,10,BUL
economics,3,10,BUL
economy,3,10,BUL
edge,6,10,BUL
educated,3,10,BUL
education,1,10,BUL
educational,3,10,BUL
effect,9,10,BUL
effective,3,10,BUL
effectively,5,10,BUL
effectiveness,3,10,BUL
effects,3,10,BUL
efficiency,9,10,BUL
efficient,3,10,BUL
effort,9,10,BUL
eight,6,10,BUL
either,2,10,BUL
elder,8,10,BUL
election,1,10,BUL
electric,9,10,BUL
electrical,9,10,BUL
electricity,9,10,BUL
electronic,9,10,BUL
electronics,9,10,BUL
element,9,10,BUL
elementary,3,10,BUL
else,5,10,BUL
email,5,10,BUL
emerge,9,10,BUL
emergency,9,10,BUL
emotion,1,10,BUL
emotional,3,10,BUL
emphasis,8,10,BUL
employment,9,10,BUL
empty,5,10,BUL
enable,5,10,BUL
encounter,8,10,BUL
encourage,8,10,BUL
end,5,10,BUL
ended,2,10,BUL
ending,10,10,BUL
endless,6,10,BUL
enemy,6,10,BUL
energy,9,10,BUL
engage,6,10,BUL
engaged,2,10,BUL
engaging,10,10,BUL
engine,9,10,BUL
engineer,9,10,BUL
engineering,9,10,BUL
enhance,9,10,BUL
enhanced,9,10,BUL
enjoy,6,10,BUL
enormous,8,10,BUL
enough,2,10,BUL
ensure,9,10,BUL
enter,4,10,BUL
entering,9,10,BUL
entertain,4,10,BUL
entertainment,4,10,BUL
entire,5,10,BUL
entirely,2,10,BUL
entity,5,10,BUL
entrance,8,10,BUL
environment,9,10,BUL
environmental,9,10,BUL
equal,9,10,BUL
equally,2,10,BUL
equipment,9,10,BUL
era,4,10,BUL
error,5,10,BUL
escape,6,10,BUL
especially,2,10,BUL
essay,3,10,BUL
essence,1,10,BUL
essential,3,10,BUL
established,3,10,BUL
esteem,8,10,BUL
ethical,3,10,BUL
ethics,3,10,BUL
evaluate,5,10,BUL
even,2,10,BUL
evening,10,10,BUL
event,5,10,BUL
eventually,2,10,BUL
ever,2,10,BUL
every,2,10,BUL
everybody,6,10,BUL
everyday,2,10,BUL
everyone,2,10,BUL
everything,2,10,BUL
everywhere,2,10,BUL
evidence,3,10,BUL
evil,6,10,BUL
evolution,1,10,BUL
evolve,4,10,BUL
ex,4,10,BUL
exact,9,10,BUL
exactly,2,10,BUL
examination,1,10,BUL
example,5,10,BUL
excel,9,10,BUL
excellence,9,10,BUL
excellent,9,10,BUL
except,5,10,BUL
exception,1,10,BUL
excess,9,10,BUL
exchange,9,10,BUL
excited,9,10,BUL
excuse,9,10,BUL
execute,9,10,BUL
execution,1,10,BUL
exercise,9,10,BUL
exhausted,8,10,BUL
exist,2,10,BUL
existence,1,10,BUL
existing,5,10,BUL
exotic,9,10,BUL
expand,5,10,BUL
expanded,5,10,BUL
expanding,10,10,BUL
expect,2,10,BUL
expenses,9,10,BUL
expensive,9,10,BUL
experience,9,10,BUL
experienced,9,10,BUL
experiment,9,10,BUL
expert,9,10,BUL
explain,2,10,BUL
explaining,10,10,BUL
explanation,1,10,BUL
exploration,1,10,BUL
explore,4,10,BUL
exploring,10,10,BUL
expose,4,10,BUL
exposed,8,10,BUL
exposure,4,10,BUL
express,4,10,BUL
expressed,9,10,BUL
expression,1,10,BUL
extend,5,10,BUL
extended,5,10,BUL
extensive,9,10,BUL
external,5,10,BUL
extra,4,10,BUL
extraordinary,8,10,BUL
extreme,4,10,BUL
extremely,4,10,BUL
eye,6,10,BUL
eyes,6,10,BUL
face,6,10,BUL
facebook,4,10,BUL
faced,6,10,BUL
facilities,9,10,BUL
facility,9,10,BUL
facing,10,10,BUL
fact,3,10,BUL
factor,4,10,BUL
factory,4,10,BUL
factual,3,10,BUL
faculty,3,10,BUL
fail,5,10,BUL
failing,10,10,BUL
failure,9,10,BUL
fair,4,10,BUL
fairly,6,10,BUL
faith,6,10,BUL
fake,6,10,BUL
fall,6,10,BUL
falling,10,10,BUL
false,5,10,BUL
fame,6,10,BUL
familiar,8,10,BUL
family,8,10,BUL
famous,6,10,BUL
fan,4,10,BUL
fancy,6,10,BUL
fantastic,4,10,BUL
fantasy,4,10,BUL
far,6,10,BUL
fare,8,10,BUL
farm,6,10,BUL
farmer,8,10,BUL
farther,8,10,BUL
fashion,4,10,BUL
fast,4,10,BUL
faster,6,10,BUL
fat,6,10,BUL
fatal,4,10,BUL
father,6,10,BUL
fault,5,10,BUL
favor,8,10,BUL
favorite,8,10,BUL
fear,6,10,BUL
feature,5,10,BUL
fed,9,10,BUL
fee,6,10,BUL
feed,6,10,BUL
feedback,9,10,BUL
feeding,10,10,BUL
feel,2,10,BUL
feeling,10,10,BUL
fell,8,10,BUL
fellow,8,10,BUL
felt,8,10,BUL
female,8,10,BUL
festival,4,10,BUL
few,2,10,BUL
fiction,1,10,BUL
field,10,10,BUL
fifteen,8,10,BUL
fifty,8,10,BUL
fight,6,10,BUL
fighting,10,10,BUL
figure,8,10,BUL
fill,8,10,BUL
filled,2,10,BUL
film,4,10,BUL
filter,4,10,BUL
final,4,10,BUL
finally,2,10,BUL
finance,9,10,BUL
financial,9,10,BUL
find,2,10,BUL
finding,10,10,BUL
fine,8,10,BUL
finger,8,10,BUL
finish,8,10,BUL
finished,8,10,BUL
finishing,10,10,BUL
fire,6,10,BUL
fired,6,10,BUL
firm,6,10,BUL
first,8,10,BUL
fish,8,10,BUL
fist,6,10,BUL
fit,9,10,BUL
fitness,8,10,BUL
five,8,10,BUL
fix,5,10,BUL
fixed,5,10,BUL
flat,8,10,BUL
flexible,9,10,BUL
flight,9,10,BUL
flood,6,10,BUL
floor,6,10,BUL
flow,6,10,BUL
fly,6,10,BUL
flying,10,10,BUL
focus,9,10,BUL
follow,2,10,BUL
following,2,10,BUL
fond,8,10,BUL
food,8,10,BUL
fool,6,10,BUL
foot,6,10,BUL
football,4,10,BUL
footsteps,8,10,BUL
for,2,10,BUL
forbid,6,10,BUL
forbidden,8,10,BUL
force,9,10,BUL
forced,9,10,BUL
forces,9,10,BUL
ford,8,10,BUL
fore,8,10,BUL
foreign,3,10,BUL
foreigner,8,10,BUL
forest,8,10,BUL
forever,6,10,BUL
forget,2,10,BUL
forgot,6,10,BUL
forgotten,8,10,BUL
form,5,10,BUL
formal,5,10,BUL
formation,1,10,BUL
formative,5,10,BUL
formed,5,10,BUL
former,8,10,BUL
forming,10,10,BUL
formula,4,10,BUL
forth,9,10,BUL
fortunate,8,10,BUL
fortune,8,10,BUL
forward,9,10,BUL
fossil,8,10,BUL
found,2,10,BUL
foundation,1,10,BUL
four,8,10,BUL
fourth,3,10,BUL
fraction,1,10,BUL
frame,5,10,BUL
free,6,10,BUL
freedom,8,10,BUL
freely,2,10,BUL
frequently,2,10,BUL
fresh,6,10,BUL
friend,6,10,BUL
friendly,6,10,BUL
friendship,6,10,BUL
from,2,10,BUL
front,8,10,BUL
fruit,8,10,BUL
fuel,9,10,BUL
full,8,10,BUL
fully,2,10,BUL
fun,6,10,BUL
function,5,10,BUL
fund,9,10,BUL
fundamental,3,10,BUL
funding,10,10,BUL
funds,9,10,BUL
funny,6,10,BUL
further,2,10,BUL
future,9,10,BUL
gadget,5,10,BUL
gain,6,10,BUL
gambling,10,10,BUL
game,6,10,BUL
gaming,10,10,BUL
gap,4,10,BUL
garden,8,10,BUL
gas,9,10,BUL
gasoline,8,10,BUL
gate,4,10,BUL
gather,6,10,BUL
gathering,10,10,BUL
gave,6,10,BUL
general,9,10,BUL
generally,9,10,BUL
generate,5,10,BUL
generation,1,10,BUL
genius,8,10,BUL
genuine,8,10,BUL
geographical,3,10,BUL
geography,3,10,BUL
get,2,10,BUL
getting,10,10,BUL
gift,6,10,BUL
gifted,6,10,BUL
girl,6,10,BUL
girlfriend,6,10,BUL
give,2,10,BUL
given,2,10,BUL
giving,10,10,BUL
glad,6,10,BUL
glasses,8,10,BUL
global,9,10,BUL
globalization,1,10,BUL
globally,2,10,BUL
globe,4,10,BUL
go,6,10,BUL
goal,9,10,BUL
god,6,10,BUL
goes,6,10,BUL
going,10,10,BUL
gold,8,10,BUL
golden,8,10,BUL
gone,6,10,BUL
good,6,10,BUL
goods,6,10,BUL
google,4,10,BUL
got,6,10,BUL
government,3,10,BUL
governmental,3,10,BUL
grab,8,10,BUL
grade,8,10,BUL
graduate,3,10,BUL
grand,8,10,BUL
grandfather,8,10,BUL
graphics,9,10,BUL
grasp,8,10,BUL
gravity,9,10,BUL
great,8,10,BUL
greater,8,10,BUL
greed,8,10,BUL
green,8,10,BUL
ground,6,10,BUL
grounds,10,10,BUL
group,9,10,BUL
grow,6,10,BUL
growing,10,10,BUL
grown,6,10,BUL
growth,3,10,BUL
guarantee,9,10,BUL
guess,6,10,BUL
guidance,9,10,BUL
guide,3,10,BUL
guiding,10,10,BUL
gum,8,10,BUL
gun,6,10,BUL
guy,6,10,BUL
gym,8,10,BUL
habit,8,10,BUL
had,2,10,BUL
hair,6,10,BUL
half,6,10,BUL
hand,6,10,BUL
handle,5,10,BUL
handled,5,10,BUL
handling,10,10,BUL
handy,6,10,BUL
hang,6,10,BUL
hanging,10,10,BUL
happen,2,10,BUL
happening,10,10,BUL
happily,2,10,BUL
happiness,6,10,BUL
happy,6,10,BUL
hard,6,10,BUL
harder,6,10,BUL
hardly,6,10,BUL
harm,6,10,BUL
harmony,8,10,BUL
harsh,8,10,BUL
haste,8,10,BUL
hate,6,10,BUL
hatred,8,10,BUL
have,2,10,BUL
haven,8,10,BUL
he,6,10,BUL
head,6,10,BUL
heading,10,10,BUL
heads,6,10,BUL
health,3,10,BUL
healthcare,9,10,BUL
